"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1990","Austria","Live births - total","90,454",""
"1990","Austria","Deaths - total","82,952",""
"1990","Austria","Natural change of population","7,502",""
"1990","Austria","Net migration plus statistical adjustment","58,562",""
"1990","Poland","Population on 1 January - total ","38,038,403",""
"1990","Poland","Live births - total","547,720",""
"1990","Poland","Deaths - total","390,343",""
"1990","Poland","Natural change of population","157,377",""
"1990","Poland","Net migration plus statistical adjustment","-12,620",""
"1990","Portugal","Population on 1 January - total ","9,995,995",""
"1990","Portugal","Live births - total","116,321",""
"1990","Portugal","Deaths - total","102,768",""
"1990","Portugal","Natural change of population","13,553",""
"1990","Portugal","Net migration plus statistical adjustment","-39,107",""
"1990","Romania","Population on 1 January - total ","23,211,395",""
"1990","Romania","Live births - total","314,746",""
"1990","Romania","Deaths - total","247,086",""
"1990","Romania","Natural change of population","67,660",""
"1990","Romania","Net migration plus statistical adjustment","-86,781",""
"1990","Slovenia","Population on 1 January - total ","1,996,377",""
"1990","Slovenia","Live births - total","22,368",""
"1990","Slovenia","Deaths - total","18,555",""
"1990","Slovenia","Natural change of population","3,813",""
"1990","Slovenia","Net migration plus statistical adjustment","-245",""
"1990","Slovakia","Population on 1 January - total ","5,287,663",""
"1990","Slovakia","Live births - total","79,989",""
"1990","Slovakia","Deaths - total","54,619",""
"1990","Slovakia","Natural change of population","25,370",""
"1990","Slovakia","Net migration plus statistical adjustment","-2,322",""
"1990","Finland","Population on 1 January - total ","4,974,383",""
"1990","Finland","Live births - total","65,549",""
"1990","Finland","Deaths - total","50,058",""
"1990","Finland","Natural change of population","15,491",""
"1990","Finland","Net migration plus statistical adjustment","8,604",""
"1990","Sweden","Population on 1 January - total ","8,527,039",""
"1990","Sweden","Live births - total","123,938",""
"1990","Sweden","Deaths - total","95,161",""
"1990","Sweden","Natural change of population","28,777",""
"1990","Sweden","Net migration plus statistical adjustment","34,814",""
"1990","United Kingdom","Population on 1 January - total ","57,156,972",""
"1990","United Kingdom","Live births - total","798,364",""
"1990","United Kingdom","Deaths - total","641,799",""
"1990","United Kingdom","Natural change of population","156,565",""
"1990","United Kingdom","Net migration plus statistical adjustment","24,662",""
"1990","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","479,703,064",""
"1990","European Economic Area (EU28 plus IS, LI, NO)","Live births - total","5,959,612",""
"1990","European Economic Area (EU28 plus IS, LI, NO)","Deaths - total","5,014,288",""
"1990","European Economic Area (EU28 plus IS, LI, NO)","Natural change of population","945,324",""
"1990","European Economic Area (EU28 plus IS, LI, NO)","Net migration plus statistical adjustment","722,577",""
"1990","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","474,930,508",""
"1990","European Economic Area (EU27 plus IS, LI, NO)","Live births - total","5,904,203",""
"1990","European Economic Area (EU27 plus IS, LI, NO)","Deaths - total","4,962,096",""
"1990","European Economic Area (EU27 plus IS, LI, NO)","Natural change of population","942,107",""
"1990","European Economic Area (EU27 plus IS, LI, NO)","Net migration plus statistical adjustment","716,171",""
"1990","European Free Trade Association","Population on 1 January - total ","11,189,203",""
"1990","European Free Trade Association","Live births - total","150,025",""
"1990","European Free Trade Association","Deaths - total","111,659",""
"1990","European Free Trade Association","Natural change of population","38,366",""
"1990","European Free Trade Association","Net migration plus statistical adjustment","64,347",""
"1990","Iceland","Population on 1 January - total ","253,785",""
"1990","Iceland","Live births - total","4,768",""
"1990","Iceland","Deaths - total","1,704",""
"1990","Iceland","Natural change of population","3,064",""
"1990","Iceland","Net migration plus statistical adjustment","-983",""
"1990","Liechtenstein","Population on 1 January - total ","28,452",""
"1990","Liechtenstein","Live births - total","379",""
"1990","Liechtenstein","Deaths - total","195",""
"1990","Liechtenstein","Natural change of population","184",""
"1990","Liechtenstein","Net migration plus statistical adjustment","396",""
"1990","Norway","Population on 1 January - total ","4,233,116",""
"1990","Norway","Live births - total","60,939",""
"1990","Norway","Deaths - total","46,021",""
"1990","Norway","Natural change of population","14,918",""
"1990","Norway","Net migration plus statistical adjustment","1,796",""
"1990","Switzerland","Population on 1 January - total ","6,673,850",""
"1990","Switzerland","Live births - total","83,939",""
"1990","Switzerland","Deaths - total","63,739",""
"1990","Switzerland","Natural change of population","20,200",""
"1990","Switzerland","Net migration plus statistical adjustment","63,138",""
"1990","Montenegro","Population on 1 January - total ",":",""
"1990","Montenegro","Live births - total",":",""
"1990","Montenegro","Deaths - total",":",""
"1990","Montenegro","Natural change of population",":",""
"1990","Montenegro","Net migration plus statistical adjustment",":",""
"1990","North Macedonia","Population on 1 January - total ","1,873,109",""
"1990","North Macedonia","Live births - total","35,401",""
"1990","North Macedonia","Deaths - total","14,643",""
"1990","North Macedonia","Natural change of population","20,758",""
"1990","North Macedonia","Net migration plus statistical adjustment","-2,995",""
"1990","Albania","Population on 1 January - total ","3,286,500",""
"1990","Albania","Live births - total","82,125",""
"1990","Albania","Deaths - total","18,193",""
"1990","Albania","Natural change of population","63,932",""
"1990","Albania","Net migration plus statistical adjustment","-90,618",""
"1990","Serbia","Population on 1 January - total ",":",""
"1990","Serbia","Live births - total",":",""
"1990","Serbia","Deaths - total",":",""
"1990","Serbia","Natural change of population",":",""
"1990","Serbia","Net migration plus statistical adjustment",":",""
"1990","Turkey","Population on 1 January - total ","55,494,711",""
"1990","Turkey","Live births - total",":",""
"1990","Turkey","Deaths - total",":",""
"1990","Turkey","Natural change of population",":",""
"1990","Turkey","Net migration plus statistical adjustment",":",""
"1990","Andorra","Population on 1 January - total ","50,887",""
"1990","Andorra","Live births - total","628",""
"1990","Andorra","Deaths - total",":",""
"1990","Andorra","Natural change of population",":",""
"1990","Andorra","Net migration plus statistical adjustment",":",""
"1990","Belarus","Population on 1 January - total ",":",""
"1990","Belarus","Live births - total",":",""
"1990","Belarus","Deaths - total",":",""
"1990","Belarus","Natural change of population",":",""
"1990","Belarus","Net migration plus statistical adjustment",":",""
"1990","Bosnia and Herzegovina","Population on 1 January - total ","4,499,203",""
"1990","Bosnia and Herzegovina","Live births - total","66,952",""
"1990","Bosnia and Herzegovina","Deaths - total","29,093",""
"1990","Bosnia and Herzegovina","Natural change of population","37,859",""
"1990","Bosnia and Herzegovina","Net migration plus statistical adjustment","-19,141",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,909,500",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","55,175",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","8,214",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Natural change of population","46,961",""
"1990","Kosovo (under United Nations Security Council Resolution 1244/99)","Net migration plus statistical adjustment","-7,961",""
"1990","Moldova","Population on 1 January - total ",":",""
"1990","Moldova","Live births - total",":",""
"1990","Moldova","Deaths - total",":",""
"1990","Moldova","Natural change of population",":",""
"1990","Moldova","Net migration plus statistical adjustment",":",""
"1990","Monaco","Population on 1 January - total ",":",""
"1990","Monaco","Live births - total",":",""
"1990","Monaco","Deaths - total",":",""
"1990","Monaco","Natural change of population",":",""
"1990","Monaco","Net migration plus statistical adjustment",":",""
"1990","Russia","Population on 1 January - total ",":",""
"1990","Russia","Live births - total",":",""
"1990","Russia","Deaths - total",":",""
"1990","Russia","Natural change of population",":",""
"1990","Russia","Net migration plus statistical adjustment",":",""
"1990","San Marino","Population on 1 January - total ",":",""
"1990","San Marino","Live births - total",":",""
"1990","San Marino","Deaths - total",":",""
"1990","San Marino","Natural change of population",":",""
"1990","San Marino","Net migration plus statistical adjustment",":",""
"1990","Ukraine","Population on 1 January - total ",":",""
"1990","Ukraine","Live births - total",":",""
"1990","Ukraine","Deaths - total",":",""
"1990","Ukraine","Natural change of population",":",""
"1990","Ukraine","Net migration plus statistical adjustment",":",""
"1990","Armenia","Population on 1 January - total ",":",""
"1990","Armenia","Live births - total",":",""
"1990","Armenia","Deaths - total",":",""
"1990","Armenia","Natural change of population",":",""
"1990","Armenia","Net migration plus statistical adjustment",":",""
"1990","Azerbaijan","Population on 1 January - total ",":",""
"1990","Azerbaijan","Live births - total",":",""
"1990","Azerbaijan","Deaths - total",":",""
"1990","Azerbaijan","Natural change of population",":",""
"1990","Azerbaijan","Net migration plus statistical adjustment",":",""
"1990","Georgia","Population on 1 January - total ",":",""
"1990","Georgia","Live births - total",":",""
"1990","Georgia","Deaths - total",":",""
"1990","Georgia","Natural change of population",":",""
"1990","Georgia","Net migration plus statistical adjustment",":",""
"1991","European Union - 28 countries","Population on 1 January - total ","476,842,235","b"
"1991","European Union - 28 countries","Live births - total","5,742,705",""
"1991","European Union - 28 countries","Deaths - total","4,997,035",""
"1991","European Union - 28 countries","Natural change of population","745,670",""
"1991","European Union - 28 countries","Net migration plus statistical adjustment","337,226","b"
"1991","European Union - 27 countries (from 2019)","Population on 1 January - total ","419,504,036","b"
"1991","European Union - 27 countries (from 2019)","Live births - total","4,950,436",""
"1991","European Union - 27 countries (from 2019)","Deaths - total","4,350,854",""
"1991","European Union - 27 countries (from 2019)","Natural change of population","599,582",""
"1991","European Union - 27 countries (from 2019)","Net migration plus statistical adjustment","309,919","b"
"1991","European Union - 27 countries (2007-2013)","Population on 1 January - total ","472,060,056","b"
"1991","European Union - 27 countries (2007-2013)","Live births - total","5,690,876",""
"1991","European Union - 27 countries (2007-2013)","Deaths - total","4,942,203",""
"1991","European Union - 27 countries (2007-2013)","Natural change of population","748,673",""
"1991","European Union - 27 countries (2007-2013)","Net migration plus statistical adjustment","520,536","b"
"1991","Euro area (19 countries)","Population on 1 January - total ","310,262,295","b"
"1991","Euro area (19 countries)","Live births - total","3,535,048",""
"1991","Euro area (19 countries)","Deaths - total","3,104,237",""
"1991","Euro area (19 countries)","Natural change of population","430,811",""
"1991","Euro area (19 countries)","Net migration plus statistical adjustment","917,398","b"
"1991","Euro area (18 countries)","Population on 1 January - total ","306,560,327","b"
"1991","Euro area (18 countries)","Live births - total","3,479,029",""
"1991","Euro area (18 countries)","Deaths - total","3,063,224",""
"1991","Euro area (18 countries)","Natural change of population","415,805",""
"1991","Euro area (18 countries)","Net migration plus statistical adjustment","928,073","b"
"1991","Belgium","Population on 1 January - total ","9,986,975",""
"1991","Belgium","Live births - total","125,924",""
"1991","Belgium","Deaths - total","104,149",""
"1991","Belgium","Natural change of population","21,775",""
"1991","Belgium","Net migration plus statistical adjustment","13,247",""
"1991","Bulgaria","Population on 1 January - total ","8,669,269",""
"1991","Bulgaria","Live births - total","95,910",""
"1991","Bulgaria","Deaths - total","110,423",""
"1991","Bulgaria","Natural change of population","-14,513",""
"1991","Bulgaria","Net migration plus statistical adjustment","-59,291",""
"1991","Czechia","Population on 1 January - total ","10,304,607",""
"1991","Czechia","Live births - total","129,354",""
"1991","Czechia","Deaths - total","124,290",""
"1991","Czechia","Natural change of population","5,064",""
"1991","Czechia","Net migration plus statistical adjustment","2,877",""
"1991","Denmark","Population on 1 January - total ","5,146,469",""
"1991","Denmark","Live births - total","64,358",""
"1991","Denmark","Deaths - total","59,581",""
"1991","Denmark","Natural change of population","4,777",""
"1991","Denmark","Net migration plus statistical adjustment","10,880",""
"1991","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","79,753,227","b"
"1991","Germany (until 1990 former territory of the FRG)","Live births - total","830,019","b"
"1991","Germany (until 1990 former territory of the FRG)","Deaths - total","911,245","b"
"1991","Germany (until 1990 former territory of the FRG)","Natural change of population","-81,226","b"
"1991","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","602,563","b"
"1991","Germany including former GDR","Population on 1 January - total ","79,753,227",""
"1991","Germany including former GDR","Live births - total","830,019",""
"1991","Germany including former GDR","Deaths - total","911,245",""
"1991","Germany including former GDR","Natural change of population","-81,226",""
"1991","Germany including former GDR","Net migration plus statistical adjustment","602,563",""
"1991","Estonia","Population on 1 January - total ","1,567,749",""
"1991","Estonia","Live births - total","19,413",""
"1991","Estonia","Deaths - total","19,715",""
"1991","Estonia","Natural change of population","-302",""
"1991","Estonia","Net migration plus statistical adjustment","-12,569",""
"1991","Ireland","Population on 1 January - total ","3,520,977",""
"1991","Ireland","Live births - total","52,718",""
"1991","Ireland","Deaths - total","31,305",""
"1991","Ireland","Natural change of population","21,413",""
"1991","Ireland","Net migration plus statistical adjustment","5,102",""
"1991","Greece","Population on 1 January - total ","10,272,691",""
"1991","Greece","Live births - total","102,620",""
"1991","Greece","Deaths - total","95,498",""
"1991","Greece","Natural change of population","7,122",""
"1991","Greece","Net migration plus statistical adjustment","87,350",""
"1991","Spain","Population on 1 January - total ","38,881,416",""
"1991","Spain","Live births - total","395,989",""
"1991","Spain","Deaths - total","337,691",""
"1991","Spain","Natural change of population","58,298",""
"1991","Spain","Net migration plus statistical adjustment","111,622",""
"1991","France","Population on 1 January - total ","58,313,439",""
"1991","France","Live births - total",":",""
"1991","France","Deaths - total",":",""
"1991","France","Natural change of population",":",""
"1991","France","Net migration plus statistical adjustment",":",""
"1991","France (metropolitan)","Population on 1 January - total ","56,840,661",""
"1991","France (metropolitan)","Live births - total","759,056",""
"1991","France (metropolitan)","Deaths - total","524,685",""
"1991","France (metropolitan)","Natural change of population","234,371",""
"1991","France (metropolitan)","Net migration plus statistical adjustment","35,501",""
"1991","Croatia","Population on 1 January - total ","4,782,179","e"
"1991","Croatia","Live births - total","51,829",""
"1991","Croatia","Deaths - total","54,832",""
"1991","Croatia","Natural change of population","-3,003",""
"1991","Croatia","Net migration plus statistical adjustment","-183,310",""
"1991","Italy","Population on 1 January - total ","56,744,119",""
"1991","Italy","Live births - total","562,787",""
"1991","Italy","Deaths - total","551,989",""
"1991","Italy","Natural change of population","10,798",""
"1991","Italy","Net migration plus statistical adjustment","18,006",""
"1991","Cyprus","Population on 1 January - total ","587,141",""
"1991","Cyprus","Live births - total","10,442",""
"1991","Cyprus","Deaths - total","5,075",""
"1991","Cyprus","Natural change of population","5,367",""
"1991","Cyprus","Net migration plus statistical adjustment","10,561",""
"1991","Latvia","Population on 1 January - total ","2,658,161",""
"1991","Latvia","Live births - total","34,633",""
"1991","Latvia","Deaths - total","34,749",""
"1991","Latvia","Natural change of population","-116",""
"1991","Latvia","Net migration plus statistical adjustment","-15,045",""
"1991","Lithuania","Population on 1 January - total ","3,701,968",""
"1991","Lithuania","Live births - total","56,019",""
"1991","Lithuania","Deaths - total","41,013",""
"1991","Lithuania","Natural change of population","15,006",""
"1991","Lithuania","Net migration plus statistical adjustment","-10,675",""
"1991","Luxembourg","Population on 1 January - total ","384,400",""
"1991","Luxembourg","Live births - total","4,986",""
"1991","Luxembourg","Deaths - total","3,744",""
"1991","Luxembourg","Natural change of population","1,242",""
"1991","Luxembourg","Net migration plus statistical adjustment","3,958",""
"1991","Hungary","Population on 1 January - total ","10,373,153",""
"1991","Hungary","Live births - total","127,206",""
"1991","Hungary","Deaths - total","144,813",""
"1991","Hungary","Natural change of population","-17,607",""
"1991","Hungary","Net migration plus statistical adjustment","18,101",""
"1991","Malta","Population on 1 January - total ","361,908","b"
"1991","Malta","Live births - total","5,302",""
"1991","Malta","Deaths - total","2,875",""
"1991","Malta","Natural change of population","2,427",""
"1991","Malta","Net migration plus statistical adjustment","1,446","b"
"1991","Netherlands","Population on 1 January - total ","15,010,445",""
"1991","Netherlands","Live births - total","198,665",""
"1991","Netherlands","Deaths - total","129,958",""
"1991","Netherlands","Natural change of population","68,707",""
"1991","Netherlands","Net migration plus statistical adjustment","49,998",""
"1991","Austria","Population on 1 January - total ","7,710,882",""
"1991","Austria","Live births - total","94,629",""
"1991","Austria","Deaths - total","83,428",""
"1991","Austria","Natural change of population","11,201",""
"1991","Austria","Net migration plus statistical adjustment","76,816",""
"1991","Poland","Population on 1 January - total ","38,183,160",""
"1991","Poland","Live births - total","547,719",""
"1991","Poland","Deaths - total","405,716",""
"1991","Poland","Natural change of population","142,003",""
"1991","Poland","Net migration plus statistical adjustment","-15,937",""
"1991","Portugal","Population on 1 January - total ","9,970,441",""
"1991","Portugal","Live births - total","116,299",""
"1991","Portugal","Deaths - total","103,882",""
"1991","Portugal","Natural change of population","12,417",""
"1991","Portugal","Net migration plus statistical adjustment","-32,829",""
"1991","Romania","Population on 1 January - total ","23,192,274",""
"1991","Romania","Live births - total","275,275",""
"1991","Romania","Deaths - total","251,760",""
"1991","Romania","Natural change of population","23,515",""
"1991","Romania","Net migration plus statistical adjustment","-405,754",""
"1991","Slovenia","Population on 1 January - total ","1,999,945",""
"1991","Slovenia","Live births - total","21,583",""
"1991","Slovenia","Deaths - total","19,324",""
"1991","Slovenia","Natural change of population","2,259",""
"1991","Slovenia","Net migration plus statistical adjustment","-3,292",""
"1991","Slovakia","Population on 1 January - total ","5,310,711",""
"1991","Slovakia","Live births - total","78,569",""
"1991","Slovakia","Deaths - total","54,618",""
"1991","Slovakia","Natural change of population","23,951",""
"1991","Slovakia","Net migration plus statistical adjustment","-38,785",""
"1991","Finland","Population on 1 January - total ","4,998,478",""
"1991","Finland","Live births - total","65,395",""
"1991","Finland","Deaths - total","49,294",""
"1991","Finland","Natural change of population","16,101",""
"1991","Finland","Net migration plus statistical adjustment","14,423",""
"1991","Sweden","Population on 1 January - total ","8,590,630",""
"1991","Sweden","Live births - total","123,737",""
"1991","Sweden","Deaths - total","95,202",""
"1991","Sweden","Natural change of population","28,535",""
"1991","Sweden","Net migration plus statistical adjustment","24,955",""
"1991","United Kingdom","Population on 1 January - total ","57,338,199",""
"1991","United Kingdom","Live births - total","792,269",""
"1991","United Kingdom","Deaths - total","646,181",""
"1991","United Kingdom","Natural change of population","146,088",""
"1991","United Kingdom","Net migration plus statistical adjustment","27,307",""
"1991","European Economic Area (EU28 plus IS, LI, NO)","Population on 1 January - total ","481,376,963","b"
"1991","European Economic Area (EU28 plus IS, LI, NO)","Live births - total","5,808,462",""
"1991","European Economic Area (EU28 plus IS, LI, NO)","Deaths - total","5,043,941",""
"1991","European Economic Area (EU28 plus IS, LI, NO)","Natural change of population","764,521",""
"1991","European Economic Area (EU28 plus IS, LI, NO)","Net migration plus statistical adjustment","346,394","b"
"1991","European Economic Area (EU27 plus IS, LI, NO)","Population on 1 January - total ","476,594,784","b"
"1991","European Economic Area (EU27 plus IS, LI, NO)","Live births - total","5,756,633",""
"1991","European Economic Area (EU27 plus IS, LI, NO)","Deaths - total","4,989,109",""
"1991","European Economic Area (EU27 plus IS, LI, NO)","Natural change of population","767,524",""
"1991","European Economic Area (EU27 plus IS, LI, NO)","Net migration plus statistical adjustment","529,704","b"
"1991","European Free Trade Association","Population on 1 January - total ","11,291,916",""
"1991","European Free Trade Association","Live births - total","151,957",""
"1991","European Free Trade Association","Deaths - total","109,540",""
"1991","European Free Trade Association","Natural change of population","42,417",""
"1991","European Free Trade Association","Net migration plus statistical adjustment","71,182",""
"1991","Iceland","Population on 1 January - total ","255,866",""
"1991","Iceland","Live births - total","4,533",""
"1991","Iceland","Deaths - total","1,796",""
"1991","Iceland","Natural change of population","2,737",""
"1991","Iceland","Net migration plus statistical adjustment","1,124",""
"1991","Liechtenstein","Population on 1 January - total ","29,032",""
"1991","Liechtenstein","Live births - total","416",""
"1991","Liechtenstein","Deaths - total","187",""
"1991","Liechtenstein","Natural change of population","229",""
"1991","Liechtenstein","Net migration plus statistical adjustment","125",""
"1991","Norway","Population on 1 January - total ","4,249,830",""
"1991","Norway","Live births - total","60,808",""
"1991","Norway","Deaths - total","44,923",""
"1991","Norway","Natural change of population","15,885",""
"1991","Norway","Net migration plus statistical adjustment","7,919",""
"1991","Switzerland","Population on 1 January - total ","6,757,188",""
"1991","Switzerland","Live births - total","86,200",""
"1991","Switzerland","Deaths - total","62,634",""
"1991","Switzerland","Natural change of population","23,566",""
"1991","Switzerland","Net migration plus statistical adjustment","62,014",""
"1991","Montenegro","Population on 1 January - total ",":",""
"1991","Montenegro","Live births - total","9,606",""
"1991","Montenegro","Deaths - total","3,970",""
"1991","Montenegro","Natural change of population","5,636",""
"1991","Montenegro","Net migration plus statistical adjustment",":",""
"1991","North Macedonia","Population on 1 January - total ","1,890,872",""
"1991","North Macedonia","Live births - total","34,830",""
"1991","North Macedonia","Deaths - total","14,789",""
"1991","North Macedonia","Natural change of population","20,041",""
"1991","North Macedonia","Net migration plus statistical adjustment","-1,972",""
"1991","Albania","Population on 1 January - total ","3,259,814",""
"1991","Albania","Live births - total","77,361",""
"1991","Albania","Deaths - total","17,743",""
"1991","Albania","Natural change of population","59,618",""
"1991","Albania","Net migration plus statistical adjustment","-129,329",""
"1991","Serbia","Population on 1 January - total ",":",""
"1991","Serbia","Live births - total",":",""
"1991","Serbia","Deaths - total",":",""
"1991","Serbia","Natural change of population",":",""
"1991","Serbia","Net migration plus statistical adjustment",":",""
"1991","Turkey","Population on 1 January - total ","56,714,051",""
"1991","Turkey","Live births - total",":",""
"1991","Turkey","Deaths - total",":",""
"1991","Turkey","Natural change of population",":",""
"1991","Turkey","Net migration plus statistical adjustment",":",""
"1991","Andorra","Population on 1 January - total ","54,507",""
"1991","Andorra","Live births - total","678",""
"1991","Andorra","Deaths - total",":",""
"1991","Andorra","Natural change of population",":",""
"1991","Andorra","Net migration plus statistical adjustment",":",""
"1991","Belarus","Population on 1 January - total ",":",""
"1991","Belarus","Live births - total",":",""
"1991","Belarus","Deaths - total",":",""
"1991","Belarus","Natural change of population",":",""
"1991","Belarus","Net migration plus statistical adjustment",":",""
"1991","Bosnia and Herzegovina","Population on 1 January - total ","4,517,921",""
"1991","Bosnia and Herzegovina","Live births - total","64,769",""
"1991","Bosnia and Herzegovina","Deaths - total","30,680",""
"1991","Bosnia and Herzegovina","Natural change of population","34,089",""
"1991","Bosnia and Herzegovina","Net migration plus statistical adjustment","-165,810",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Population on 1 January - total ","1,948,500",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","52,263",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","8,526",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Natural change of population","43,737",""
"1991","Kosovo (under United Nations Security Council Resolution 1244/99)","Net migration plus statistical adjustment","-5,737",""
"1991","Moldova","Population on 1 January - total ",":",""
"1991","Moldova","Live births - total",":",""
"1991","Moldova","Deaths - total",":",""
"1991","Moldova","Natural change of population",":",""
"1991","Moldova","Net migration plus statistical adjustment",":",""
"1991","Monaco","Population on 1 January - total ",":",""
"1991","Monaco","Live births - total",":",""
"1991","Monaco","Deaths - total",":",""
"1991","Monaco","Natural change of population",":",""
"1991","Monaco","Net migration plus statistical adjustment",":",""
"1991","Russia","Population on 1 January - total ",":",""
"1991","Russia","Live births - total",":",""
"1991","Russia","Deaths - total",":",""
"1991","Russia","Natural change of population",":",""
"1991","Russia","Net migration plus statistical adjustment",":",""
"1991","San Marino","Population on 1 January - total ",":",""
"1991","San Marino","Live births - total",":",""
"1991","San Marino","Deaths - total",":",""
"1991","San Marino","Natural change of population",":",""
"1991","San Marino","Net migration plus statistical adjustment",":",""
"1991","Ukraine","Population on 1 January - total ",":",""
"1991","Ukraine","Live births - total",":",""
"1991","Ukraine","Deaths - total",":",""
"1991","Ukraine","Natural change of population",":",""
"1991","Ukraine","Net migration plus statistical adjustment",":",""
"1991","Armenia","Population on 1 January - total ",":",""
"1991","Armenia","Live births - total",":",""
"1991","Armenia","Deaths - total",":",""
"1991","Armenia","Natural change of population",":",""
"1991","Armenia","Net migration plus statistical adjustment",":",""
"1991","Azerbaijan","Population on 1 January - total ",":",""
"1991","Azerbaijan","Live births - total",":",""
"1991","Azerbaijan","Deaths - total",":",""
"1991","Azerbaijan","Natural change of population",":",""
"1991","Azerbaijan","Net migration plus statistical adjustment",":",""
"1991","Georgia","Population on 1 January - total ",":",""
"1991","Georgia","Live births - total",":",""
"1991","Georgia","Deaths - total",":",""
"1991","Georgia","Natural change of population",":",""
"1991","Georgia","Net migration plus statistical adjustment",":",""
"1992","European Union - 28 countries","Population on 1 January - total ","477,925,131",""
"1992","European Union - 28 countries","Live births - total","5,618,148",""
"1992","European Union - 28 countries","Deaths - total","4,938,257",""
"1992","European Union - 28 countries","Natural change of population","679,891",""
"1992","European Union - 28 countries","Net migration plus statistical adjustment","956,766",""
"1992","European Union - 27 countries (from 2019)","Population on 1 January - total ","420,413,537",""
"1992","European Union - 27 countries (from 2019)","Live births - total","4,837,349",""
"1992","European Union - 27 countries (from 2019)","Deaths - total","4,304,019",""
"1992","European Union - 27 countries (from 2019)","Natural change of population","533,330",""
"1992","European Union - 27 countries (from 2019)","Net migration plus statistical adjustment","965,711",""
"1992","European Union - 27 countries (2007-2013)","Population on 1 January - total ","473,329,265",""
"1992","European Union - 27 countries (2007-2013)","Live births - total","5,571,178",""
"1992","European Union - 27 countries (2007-2013)","Deaths - total","4,886,457",""
"1992","European Union - 27 countries (2007-2013)","Natural change of population","684,721",""
"1992","European Union - 27 countries (2007-2013)","Net migration plus statistical adjustment","992,031",""
"1992","Euro area (19 countries)","Population on 1 January - total ","311,610,504",""
"1992","Euro area (19 countries)","Live births - total","3,491,636",""
"1992","Euro area (19 countries)","Deaths - total","3,060,988",""
"1992","Euro area (19 countries)","Natural change of population","430,648",""
"1992","Euro area (19 countries)","Net migration plus statistical adjustment","1,070,792",""
"1992","Euro area (18 countries)","Population on 1 January - total ","307,904,205",""
"1992","Euro area (18 countries)","Live births - total","3,437,219",""
"1992","Euro area (18 countries)","Deaths - total","3,019,533",""
"1992","Euro area (18 countries)","Natural change of population","417,686",""
"1992","Euro area (18 countries)","Net migration plus statistical adjustment","1,096,124",""
"1992","Belgium","Population on 1 January - total ","10,021,997",""
"1992","Belgium","Live births - total","124,774",""
"1992","Belgium","Deaths - total","104,200",""
"1992","Belgium","Natural change of population","20,574",""
"1992","Belgium","Net migration plus statistical adjustment","25,748",""
"1992","Bulgaria","Population on 1 January - total ","8,595,465",""
"1992","Bulgaria","Live births - total","89,134",""
"1992","Bulgaria","Deaths - total","107,998",""
"1992","Bulgaria","Natural change of population","-18,864",""
"1992","Bulgaria","Net migration plus statistical adjustment","-91,738",""
"1992","Czechia","Population on 1 January - total ","10,312,548",""
"1992","Czechia","Live births - total","121,705",""
"1992","Czechia","Deaths - total","120,337",""
"1992","Czechia","Natural change of population","1,368",""
"1992","Czechia","Net migration plus statistical adjustment","11,781",""
"1992","Denmark","Population on 1 January - total ","5,162,126",""
"1992","Denmark","Live births - total","67,726",""
"1992","Denmark","Deaths - total","60,821",""
"1992","Denmark","Natural change of population","6,905",""
"1992","Denmark","Net migration plus statistical adjustment","11,583",""
"1992","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","80,274,564",""
"1992","Germany (until 1990 former territory of the FRG)","Live births - total","809,114",""
"1992","Germany (until 1990 former territory of the FRG)","Deaths - total","885,443",""
"1992","Germany (until 1990 former territory of the FRG)","Natural change of population","-76,329",""
"1992","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","776,397",""
"1992","Germany including former GDR","Population on 1 January - total ","80,274,564",""
"1992","Germany including former GDR","Live births - total","809,114",""
"1992","Germany including former GDR","Deaths - total","885,443",""
"1992","Germany including former GDR","Natural change of population","-76,329",""
"1992","Germany including former GDR","Net migration plus statistical adjustment","776,397",""
"1992","Estonia","Population on 1 January - total ","1,554,878",""
"1992","Estonia","Live births - total","18,038",""
"1992","Estonia","Deaths - total","20,126",""
"1992","Estonia","Natural change of population","-2,088",""
"1992","Estonia","Net migration plus statistical adjustment","-41,487",""
"1992","Ireland","Population on 1 January - total ","3,547,492",""
"1992","Ireland","Live births - total","51,089",""
"1992","Ireland","Deaths - total","30,931",""
"1992","Ireland","Natural change of population","20,158",""
"1992","Ireland","Net migration plus statistical adjustment","1,717",""
"1992","Greece","Population on 1 January - total ","10,367,163",""
